iter	Passed	Remaining
1494	256568	4033867
1495	256701	4033091
1496	256833	4032305
1497	257003	4032099
1498	257156	4031639
1499	257286	4030829
1500	257413	4029954
1501	257571	4029566
1502	257724	4029115
1503	257881	4028713
1504	258028	4028153
1505	258189	4027828
1506	258342	4027361
1507	258486	4026763
1508	258684	4027013
1509	258831	4026464
1510	259027	4026663
1511	259189	4026352
1512	259348	4025988
1513	259479	4025188
1514	259638	4024829
1515	259805	4024582
1516	259951	4024019
1517	260107	4023605
1518	260269	4023298
1519	260456	4023363
1520	260616	4023021
1521	260767	4022542
1522	260964	4022753
1523	261135	4022583
1524	261271	4021869
1525	261433	4021549
1526	261593	4021205
1527	261770	4021122
1528	261993	4021749
1529	262149	4021332
1530	262329	4021306
1531	262486	4020916
1532	262649	4020614
1533	262794	4020040
1534	262941	4019494
1535	263077	4018784
1536	263246	4018579
1537	263416	4018389
1538	263568	4017914
1539	263721	4017464
1540	263903	4017462
1541	264052	4016955
1542	264209	4016573
1543	264383	4016430
1544	264526	4015840
1545	264701	4015726
1546	264937	4016527
1547	265101	4016255
1548	265249	4015733
1549	265400	4015255
1550	265550	4014759
1551	265686	4014064
1552	265859	4013920
1553	266027	4013687
1554	266224	4013906
1555	266397	4013767
1556	266552	4013360
1557	266718	4013098
1558	266900	4013093
1559	267024	4012219
1560	267152	4011398
1561	267289	4010707
1562	267424	4009994
1563	267563	4009339
1564	267749	4009392
1565	267901	4008935
1566	268075	4008810
1567	268211	4008116
1568	268356	4007552
1569	268503	4007032
1570	268662	4006674
1571	268802	4006047
1572	268939	4005375
1573	269087	4004857
1574	269252	4004602
1575	269408	4004198
1576	269569	4003878
1577	269701	4003136
1578	269916	4003614
1579	270063	4003099
1580	270238	4002987
1581	270382	4002405
1582	270550	4002200
1583	270695	4001647
1584	270853	4001280
1585	271020	4001050
1586	271202	4001051
1587	271374	4000894
1588	271529	4000491
1589	271679	4000012
1590	271824	3999460
1591	271990	3999214
1592	272231	4000073
1593	272411	4000036
1594	272560	3999552
1595	272689	3998765
1596	272864	3998658
1597	273043	3998596
1598	273188	3998044
1599	273342	3997639
1600	273555	3998077
1601	273723	3997868
1602	273892	3997661
1603	274095	3997973
1604	274265	3997784
1605	274415	3997305
1606	274594	3997254
1607	274746	3996807
1608	274891	3996269
1609	275071	3996220
1610	275202	3995470
1611	275358	3995083
1612	275533	3994973
1613	275703	3994794
1614	275895	3994933
1615	276077	3994928
1616	276267	3995031
1617	276520	3996050
1618	276659	3995410
1619	276838	3995363
1620	276970	3994628
1621	277145	3994511
1622	277328	3994516
1623	277500	3994366
1624	277689	3994450
1625	277839	3993982
1626	278018	3993926
1627	278204	3993974
1628	278381	3993900
1629	278539	3993535
1630	278680	3992944
1631	278840	3992613
1632	278982	3992027
1633	279175	3992179
1634	279302	3991371
1635	279436	3990679
1636	279588	3990248
1637	279738	3989769
1638	279902	3989504
1639	280058	3989119
1640	280262	3989423
1641	280422	3989110
1642	280565	3988537
1643	280707	3987964
1644	280843	3987298
1645	281020	3987206
1646	281303	3988637
1647	281436	3987924
1648	281579	3987366
1649	281736	3986992
1650	281895	3986664
1651	282055	3986332
1652	282181	3985538
1653	282370	3985624
1654	282509	3985004
1655	282659	3984547
1656	282821	3984247
1657	282974	3983835
1658	283138	3983560
1659	283323	3983596
1660	283475	3983169
1661	283628	3982751
1662	283796	3982543
1663	283944	3982050
1664	284127	3982049
1665	284282	3981659
1666	284454	3981512
1667	284585	3980788
1668	284763	3980716
1669	284938	3980606
1670	285092	3980202
1671	285223	3979481
1672	285370	3978977
1673	285523	3978567
1674	285654	3977847
1675	285789	3977178
1676	285961	3977031
1677	286110	3976555
1678	286256	3976053
1679	286401	3975528
1680	286564	3975249
1681	286719	3974862
1682	286883	3974607
1683	287035	3974175
1684	287232	3974379
1685	287406	3974250
1686	287560	3973852
1687	287693	3973173
1688	287849	3972805
1689	287999	3972351
1690	288153	3971945
1691	288283	3971219
1692	288437	3970832
1693	288589	3970408
1694	288747	3970069
1695	288919	3969919
1696	289062	3969377
1697	289189	3968607
1698	289357	3968406
1699	289507	3967958
1700	289657	3967511
1701	289826	3967314
1702	290005	3967267
1703	290168	3967003
1704	290365	3967190
1705	290521	3966830
1706	290699	3966756
1707	290843	3966226
1708	291029	3966276
1709	291191	3965994
1710	291384	3966135
1711	291528	3965603
1712	291686	3965267
1713	291832	3964766
1714	291979	3964278
1715	292141	3964005
1716	292310	3963818
1717	292443	3963143
1718	292658	3963569
1719	292824	3963341
1720	293020	3963521
1721	293196	3963436
1722	293349	3963026
1723	293477	3962283
1724	293647	3962111
1725	293816	3961926
1726	293958	3961377
1727	294118	3961062
1728	294273	3960693
1729	294456	3960692
1730	294630	3960580
1731	294776	3960077
1732	294954	3960020
1733	295106	3959598
1734	295253	3959123
1735	295409	3958759
1736	295584	3958651
1737	295750	3958426
1738	295899	3957974
1739	296100	3958218
1740	296258	3957886
1741	296409	3957461
1742	296554	3956950
1743	296741	3957004
1744	296870	3956285
1745	297004	3955639
1746	297188	3955646
1747	297355	3955439
1748	297496	3954883
1749	297654	3954554
1750	297886	3955198
1751	298025	3954614
1752	298168	3954087
1753	298344	3954002
1754	298491	3953528
1755	298623	3952850
1756	298775	3952443
1757	298916	3951887
1758	299127	3952261
1759	299264	3951651
1760	299423	3951333
1761	299595	3951189
1762	299749	3950812
1763	299891	3950264
1764	300048	3949926
1765	300235	3949984
1766	300387	3949579
1767	300589	3949833
1768	300742	3949434
1769	300909	3949224
1770	301041	3948560
1771	301222	3948527
1772	301410	3948593
1773	301603	3948734
1774	301745	3948195
1775	301884	3947618
1776	302038	3947233
1777	302207	3947054
1778	302367	3946755
1779	302530	3946495
1780	302751	3946994
1781	302913	3946721
1782	303069	3946359
1783	303210	3945811
1784	303383	3945689
1785	303533	3945256
1786	303756	3945778
1787	303900	3945272
1788	304065	3945028
1789	304221	3944680
1790	304382	3944389
1791	304529	3943925
1792	304686	3943587
1793	304856	3943418
1794	305032	3943326
1795	305234	3943578
1796	305375	3943032
1797	305559	3943039
1798	305730	3942887
1799	305892	3942610
1800	306037	3942119
1801	306235	3942316
1802	306374	3941746
1803	306538	3941502
1804	306759	3941992
1805	307017	3942949
1806	307210	3943076
1807	307379	3942884
1808	307569	3942981
1809	307728	3942665
1810	307899	3942509
1811	308119	3942979
1812	308265	3942494
1813	308449	3942504
1814	308626	3942427
1815	308799	3942294
1816	309206	3945149
1817	309385	3945092
1818	309543	3944763
1819	309704	3944482
1820	309883	3944420
1821	310067	3944421
1822	310273	3944715
1823	310438	3944476
1824	310598	3944177
1825	310755	3943834
1826	310907	3943439
1827	311092	3943450
1828	311303	3943801
1829	311446	3943287
1830	311589	3942769
1831	311723	3942139
1832	311862	3941587
1833	312003	3941044
1834	312167	3940790
1835	312357	3940870
1836	312518	3940585
1837	312669	3940173
1838	312829	3939885
1839	313018	3939952
1840	313218	3940150
1841	313379	3939869
1842	313535	3939526
1843	313710	3939413
1844	313892	3939399
1845	314045	3939005
1846	314229	3939006
1847	314385	3938664
1848	314570	3938680
1849	314731	3938395
1850	314902	3938233
1851	315063	3937955
1852	315304	3938664
1853	315453	3938237
1854	315588	3937620
1855	315755	3937421
1856	315910	3937060
1857	316066	3936712
1858	316349	3937946
1859	316517	3937744
1860	316705	3937804
1861	316903	3937972
1862	317115	3938324
1863	317281	3938102
1864	317455	3937981
1865	317594	3937421
1866	317767	3937282
1867	317907	3936738
1868	318079	3936591
1869	318232	3936210
1870	318430	3936392
1871	318578	3935939
1872	318716	3935375
1873	318862	3934905
1874	319042	3934857
1875	319205	3934599
1876	319386	3934561
1877	319533	3934101
1878	319740	3934394
1879	319887	3933930
1880	320055	3933741
1881	320272	3934148
1882	320449	3934059
1883	320595	3933590
1884	320743	3933145
1885	320883	3932613
1886	321022	3932060
1887	321180	3931740
1888	321379	3931919
1889	321545	3931700
1890	321710	3931466
1891	321860	3931052
1892	322007	3930605
1893	322177	3930426
1894	322313	3929841
1895	322449	3929256
1896	322596	3928811
1897	322729	3928188
1898	322867	3927628
1899	323041	3927503
1900	323215	3927382
1901	323401	3927404
1902	323575	3927282
1903	323762	3927316
1904	323936	3927201
1905	324123	3927229
1906	324319	3927383
1907	324495	3927280
1908	324631	3926702
1909	324830	3926874
1910	324967	3926313
1911	325157	3926375
1912	325329	3926230
1913	325471	3925727
1914	325656	3925735
1915	325788	3925099
1916	325946	3924787
1917	326108	3924521
1918	326257	3924103
1919	326423	3923876
1920	326601	3923812
1921	326775	3923686
1922	326913	3923131
1923	327053	3922601
1924	327206	3922234
1925	327387	3922187
1926	327546	3921891
1927	327720	3921761
1928	327878	3921451
1929	328064	3921479
1930	328217	3921099
1931	328400	3921085
1932	328537	3920527
1933	328726	3920587
1934	328861	3919997
1935	329027	3919782
1936	329289	3920704
1937	329529	3921371
1938	329657	3920697
1939	329851	3920814
1940	330060	3921107
1941	330220	3920812
1942	330366	3920358
1943	330532	3920136
1944	330677	3919670
1945	330825	3919248
1946	331041	3919618
1947	331205	3919379
1948	331376	3919215
1949	331531	3918867
1950	331716	3918883
1951	331884	3918681
1952	332050	3918467
1953	332237	3918502
1954	332406	3918315
1955	332589	3918294
1956	332800	3918607
1957	332963	3918359
1958	333167	3918588
1959	333325	3918273
1960	333471	3917826
1961	333648	3917729
1962	333879	3918277
1963	334059	3918227
1964	334217	3917911
1965	334414	3918057
1966	334574	3917771
1967	334894	3919357
1968	335068	3919226
1969	335236	3919036
1970	335394	3918724
1971	335579	3918730
1972	335744	3918493
1973	335931	3918517
1974	336075	3918048
1975	336219	3917574
1976	336395	3917473
1977	336560	3917241
1978	336711	3916842
1979	336946	3917433
1980	337110	3917189
1981	337316	3917438
1982	337471	3917086
1983	337629	3916779
1984	337789	3916487
1985	337991	3916687
1986	338200	3916964
1987	338399	3917124
1988	338598	3917287
1989	338792	3917389
1990	338986	3917498
1991	339159	3917364
1992	339343	3917348
1993	339478	3916767
1994	339698	3917169
1995	339858	3916890
1996	340023	3916659
1997	340183	3916361
1998	340331	3915943
1999	340477	3915494
2000	340676	3915654
2001	340891	3915994
2002	341147	3916813
2003	341328	3916764
2004	341509	3916710
2005	341676	3916503
2006	341855	3916433
2007	342060	3916659
2008	342295	3917227
2009	342431	3916661
2010	342650	3917048
2011	342830	3916987
2012	343004	3916859
2013	343221	3917222
2014	343380	3916928
2015	343554	3916792
2016	343723	3916610
2017	343901	3916524
2018	344064	3916274
2019	344240	3916161
2020	344445	3916386
2021	344595	3915983
2022	344815	3916371
2023	344991	3916267
2024	345184	3916357
2025	345363	3916282
2026	345556	3916360
2027	345709	3915997
2028	345903	3916096
2029	346067	3915851
2030	346255	3915878
2031	346427	3915721
2032	346606	3915649
2033	346749	3915171
2034	346920	3915006
2035	347079	3914701
2036	347269	3914750
2037	347414	3914288
2038	347550	3913736
2039	347688	3913195
2040	347888	3913359
2041	348103	3913689
2042	348281	3913605
2043	348477	3913719
2044	348619	3913233
2045	348814	3913337
2046	349008	3913428
2047	349244	3913993
2048	349456	3914291
2049	349597	3913785
2050	349798	3913961
2051	349947	3913543
2052	350130	3913514
2053	350326	3913626
2054	350553	3914084
2055	350749	3914198
2056	350937	3914228
2057	351100	3913966
2058	351310	3914242
2059	351540	3914726
2060	351698	3914414
2061	351875	3914319
2062	352064	3914344
2063	352227	3914099
2064	352370	3913613
2065	352538	3913411
2066	352699	3913136
2067	352891	3913208
2068	353043	3912822
2069	353199	3912499
2070	353404	3912700
2071	353572	3912505
2072	353729	3912183
2073	353884	3911838
2074	354057	3911690
2075	354226	3911505
2076	354415	3911542
2077	354567	3911160
2078	354765	3911288
2079	354915	3910892
2080	355080	3910663
2081	355219	3910147
2082	355391	3909988
2083	355546	3909647
2084	355680	3909069
2085	355840	3908789
2086	356007	3908577
2087	356213	3908799
2088	356481	3909695
2089	356642	3909420
2090	356802	3909133
2091	356947	3908676
2092	357128	3908616
2093	357313	3908602
2094	357486	3908464
2095	357650	3908222
2096	357816	3907995
2097	357961	3907548
2098	358141	3907476
2099	358384	3908097
2100	358546	3907828
2101	358711	3907595
2102	358875	3907357
2103	359115	3907939
2104	359293	3907845
2105	359447	3907495
2106	359651	3907689
2107	359805	3907338
2108	359972	3907125
2109	360156	3907100
2110	360325	3906911
2111	360493	3906714
2112	360674	3906654
2113	360851	3906553
2114	361012	3906269
2115	361166	3905920
2116	361355	3905955
2117	361529	3905819
2118	361757	3906260
2119	361933	3906149
2120	362110	3906052
2121	362249	3905536
2122	362420	3905370
2123	362632	3905637
2124	362817	3905627
2125	362983	3905407
2126	363159	3905291
2127	363335	3905174
2128	363520	3905160
2129	363710	3905196
2130	363845	3904632
2131	364008	3904384
2132	364189	3904320
2133	364403	3904615
2134	364568	3904380
2135	364750	3904336
2136	364974	3904732
2137	365137	3904475
2138	365295	3904174
2139	365432	3903634
2140	365593	3903363
2141	365758	3903132
2142	365944	3903125
2143	366121	3903020
2144	366312	3903069
2145	366467	3902723
2146	366655	3902741
2147	366799	3902282
2148	367019	3902637
2149	367224	3902831
2150	367402	3902731
2151	367649	3903372
2152	367848	3903503
2153	368043	3903579
2154	368262	3903924
2155	368436	3903789
2156	368608	3903631
2157	368821	3903904
2158	369021	3904041
2159	369209	3904052
2160	369428	3904381
2161	369589	3904109
2162	369848	3904873
2163	370036	3904872
2164	370223	3904870
2165	370379	3904542
2166	370575	3904637
2167	370770	3904724
2168	370969	3904844
2169	371129	3904558
2170	371302	3904404
2171	371549	3905035
2172	371701	3904666
2173	372016	3905999
2174	372166	3905605
2175	372309	3905142
2176	372445	3904607
2177	372634	3904619
2178	372798	3904373
2179	373022	3904760
2180	373196	3904619
2181	373395	3904743
2182	373597	3904886
2183	373774	3904783
2184	373924	3904389
2185	374096	3904230
2186	374251	3903890
2187	374417	3903661
2188	374600	3903612
2189	374790	3903635
2190	374951	3903366
2191	375163	3903620
2192	375351	3903623
2193	375535	3903587
2194	375716	3903511
2195	375942	3903910
2196	376092	3903523
2197	376319	3903925
2198	376495	3903803
2199	376733	3904330
2200	376989	3905035
2201	377231	3905595
2202	377401	3905414
2203	377567	3905183
2204	377734	3904969
2205	377926	3905016
2206	378084	3904707
2207	378243	3904406
2208	378428	3904377
2209	378596	3904172
2210	378737	3903686
2211	378925	3903691
2212	379129	3903853
2213	379284	3903514
2214	379471	3903502
2215	379626	3903167
2216	379776	3902774
2217	379954	3902666
2218	380138	3902626
2219	380334	3902711
2220	380548	3902981
2221	380697	3902578
2222	380866	3902379
2223	381056	3902405
2224	381212	3902078
2225	381364	3901703
2226	381547	3901651
2227	381726	3901562
2228	381895	3901363
2229	382056	3901091
2230	382261	3901261
2231	382456	3901332
2232	382626	3901149
2233	382824	3901248
2234	382983	3900948
2235	383200	3901241
2236	383403	3901392
2237	383621	3901692
2238	383795	3901545
2239	383965	3901360
2240	384109	3900911
2241	384265	3900586
2242	384446	3900513
2243	384619	3900354
2244	384803	3900311
2245	385011	3900510
2246	385167	3900189
2247	385371	3900342
2248	385642	3901176
2249	385805	3900923
2250	386024	3901230
2251	386232	3901425
2252	386575	3902992
2253	386750	3902850
2254	386933	3902799
2255	387112	3902692
2256	387278	3902469
2257	387455	3902352
2258	387660	3902522
2259	387875	3902779
2260	388036	3902506
2261	388184	3902090
2262	388464	3903015
2263	388640	3902885
2264	388864	3903239
2265	389046	3903173
2266	389181	3902628
2267	389336	3902293
2268	389500	3902042
2269	389680	3901952
2270	389863	3901893
2271	390081	3902184
2272	390224	3901726
2273	390380	3901405
2274	390541	3901126
2275	390711	3900937
2276	390877	3900706
2277	391045	3900495
2278	391200	3900161
2279	391385	3900119
2280	391561	3899991
2281	391778	3900270
2282	391949	3900090
2283	392164	3900353
2284	392322	3900045
2285	392459	3899531
2286	392752	3900560
2287	392893	3900087
2288	393066	3899930
2289	393259	3899965
2290	393398	3899472
2291	393554	3899139
2292	393809	3899800
2293	393945	3899275
2294	394105	3898982
2295	394313	3899172
2296	394494	3899090
2297	394674	3898998
2298	394828	3898651
2299	394998	3898466
2300	395135	3897946
2301	395276	3897477
2302	395414	3896967
2303	395590	3896840
2304	395740	3896451
2305	395960	3896755
2306	396119	3896463
2307	396376	3897133
2308	396582	3897298
2309	396737	3896957
2310	396897	3896670
2311	397083	3896643
2312	397272	3896635
2313	397460	3896629
2314	397740	3897513
2315	397961	3897821
2316	398138	3897701
2317	398273	3897169
2318	398427	3896825
2319	398612	3896785
2320	398807	3896840
2321	398962	3896502
2322	399099	3895991
2323	399290	3896001
2324	399465	3895863
2325	399612	3895449
2326	399783	3895266
2327	399993	3895468
2328	400161	3895264
2329	400319	3894952
2330	400466	3894542
2331	400630	3894291
2332	400790	3894006
2333	400972	3893938
2334	401156	3893882
