iter	F1	Logloss
884	0.6567415908	0.5933337081
885	0.6567347652	0.5933297214
886	0.6567483825	0.5933265849
887	0.6567409795	0.593322367
888	0.6567613885	0.5933197628
889	0.6567855657	0.5933141436
890	0.6567682801	0.5933114206
891	0.6567298756	0.5933075472
892	0.6567466161	0.5933042632
893	0.6567899118	0.5933012579
894	0.6567731715	0.5932972431
895	0.6567978628	0.5932925171
896	0.6568047201	0.593288079
897	0.6568072309	0.5932824528
898	0.6568295082	0.5932775656
899	0.6568363326	0.5932741182
900	0.6568431568	0.5932700472
901	0.6568221667	0.5932662453
902	0.656833242	0.5932575922
903	0.6568233586	0.5932532879
904	0.6568301515	0.593249877
905	0.6568350776	0.5932468327
906	0.6568189813	0.5932438593
907	0.6568363014	0.5932410185
908	0.6568171143	0.5932377068
909	0.6568264806	0.5932333078
910	0.6568382306	0.5932239627
911	0.6568264806	0.5932208445
912	0.65680913	0.5932171345
913	0.6568376187	0.5932100485
914	0.6568636589	0.5932056599
915	0.6568506545	0.5932028798
916	0.6568469212	0.5931986124
917	0.6568314378	0.5931952258
918	0.656852521	0.5931916532
919	0.656812316	0.5931827891
920	0.6567955779	0.5931781099
921	0.6568203948	0.5931735912
922	0.6568259633	0.5931714294
923	0.6568618534	0.5931669916
924	0.6568538063	0.5931597981
925	0.6568494923	0.5931568288
926	0.65686066	0.5931538069
927	0.6568854423	0.5931503414
928	0.6568811279	0.5931464594
929	0.6568922647	0.593142811
930	0.6568879205	0.5931396641
931	0.6568829641	0.5931316701
932	0.6569133431	0.5931271064
933	0.6569381229	0.5931243161
934	0.6569474221	0.5931211395
935	0.6569170456	0.5931162233
936	0.6569479784	0.5931127593
937	0.6569535749	0.5931080883
938	0.6569436066	0.5931053586
939	0.6569665221	0.5931025018
940	0.656977047	0.5930990277
941	0.6569652693	0.5930955734
942	0.6569448316	0.5930909185
943	0.656951041	0.5930877089
944	0.6569466972	0.59308348
945	0.6569454441	0.5930801979
946	0.6569528786	0.593077083
947	0.6569436066	0.5930733612
948	0.6569603407	0.5930697465
949	0.6569659095	0.5930654353
950	0.6569808048	0.5930619939
951	0.6569759035	0.5930536362
952	0.6569839766	0.5930489476
953	0.6570074751	0.5930455373
954	0.6570149083	0.5930407584
955	0.657010592	0.5930370206
956	0.657017386	0.5930341291
957	0.6570328651	0.5930305219
958	0.6570353428	0.5930282264
959	0.6570415496	0.5930250169
960	0.6570452533	0.5930219351
961	0.6570408602	0.5930152131
962	0.6570662262	0.5930116304
963	0.6570649997	0.5930072707
964	0.6570711818	0.5930032666
965	0.6570581546	0.5929989924
966	0.6570482683	0.592991702
967	0.6570396085	0.5929865613
968	0.6570315619	0.5929835789
969	0.6570420864	0.5929797627
970	0.6570464289	0.5929763727
971	0.657059406	0.5929726584
972	0.6570550886	0.5929646607
973	0.6570526108	0.5929623748
974	0.6570724084	0.5929591967
975	0.6570699552	0.5929568232
976	0.6570897528	0.5929520222
977	0.6571015041	0.5929490833
978	0.6571015041	0.5929430201
979	0.6570817062	0.5929386706
980	0.6570959351	0.5929355654
981	0.6570903421	0.5929287606
982	0.6571150965	0.5929237071
983	0.6571045954	0.5929195211
984	0.6571015041	0.5929165488
985	0.6571064596	0.5929135121
986	0.6571312594	0.5929032684
987	0.6571275545	0.5929000594
988	0.6571238035	0.5928954105
989	0.657116984	0.5928897748
990	0.6571262581	0.5928863587
991	0.6571213026	0.5928834309
992	0.6571014804	0.5928794954
993	0.6571126187	0.5928774974
994	0.6571125953	0.5928745392
995	0.6571120051	0.5928715153
996	0.6571256213	0.5928683677
997	0.6571256444	0.5928653387
998	0.6571423518	0.5928625155
999	0.6571436245	0.592859107
1000	0.6571504211	0.5928571316
1001	0.6571485797	0.5928535939
1002	0.6571145297	0.5928497187
1003	0.6571219394	0.5928459334
1004	0.6571374191	0.592841507
1005	0.6571287358	0.5928389825
1006	0.6571714478	0.5928313645
1007	0.6572030214	0.592828018
1008	0.6572190948	0.5928252357
1009	0.6572277765	0.5928215466
1010	0.6572346148	0.5928143662
1011	0.657238321	0.5928118195
1012	0.6572420273	0.5928092435
1013	0.6572754632	0.5928042969
1014	0.6572643244	0.5928017708
1015	0.6572519372	0.5927992356
1016	0.6572668018	0.5927964676
1017	0.6572668209	0.5927861507
1018	0.6572668018	0.592783981
1019	0.6572810514	0.592777261
1020	0.6572934563	0.5927744943
1021	0.657284162	0.5927721256
1022	0.657279245	0.5927694932
1023	0.6572798596	0.5927665258
1024	0.6572625193	0.5927636797
1025	0.6572674737	0.5927612077
1026	0.6572817221	0.5927578648
1027	0.6572984472	0.5927547547
1028	0.6572984472	0.5927523009
1029	0.6573231997	0.5927496137
1030	0.6572879242	0.5927473109
1031	0.6572984472	0.5927426202
1032	0.6573002913	0.5927400572
1033	0.6572947407	0.5927367833
1034	0.6572972178	0.5927337184
1035	0.6572941077	0.5927313102
1036	0.6572959701	0.592728096
1037	0.6572811263	0.5927249127
1038	0.6572941077	0.5927172806
1039	0.6573145389	0.5927066455
1040	0.6573392917	0.5927028762
1041	0.6573324756	0.5927000717
1042	0.6573188605	0.5926979589
1043	0.6573207051	0.5926922044
1044	0.6573331078	0.5926899962
1045	0.657315136	0.5926866101
1046	0.6573262567	0.5926837245
1047	0.6573262567	0.5926738425
1048	0.6572996402	0.5926713864
1049	0.6572977777	0.5926682968
1050	0.6572878686	0.592663649
1051	0.6572822994	0.5926607284
1052	0.6573101459	0.5926568151
1053	0.657298989	0.5926540456
1054	0.6573095311	0.5926510608
1055	0.6573584262	0.5926479267
1056	0.657364611	0.592645466
1057	0.6573485173	0.5926427539
1058	0.6573497643	0.5926404624
1059	0.6573726578	0.5926359018
1060	0.6573639958	0.5926321182
1061	0.6573646273	0.5926288845
1062	0.6573720426	0.5926257134
1063	0.6573906134	0.5926235274
1064	0.6573999065	0.5926209521
1065	0.6573955521	0.592614559
1066	0.6573924439	0.5926122736
1067	0.6573701644	0.5926087148
1068	0.6573813041	0.5926055905
1069	0.6573775962	0.5926031156
1070	0.6573769809	0.5925991329
1071	0.6573850121	0.5925967305
1072	0.6573813041	0.5925949557
1073	0.6573986448	0.5925907651
1074	0.6574029684	0.5925879016
1075	0.6574023836	0.5925842423
1076	0.6574098299	0.5925809207
1077	0.6574234311	0.5925788437
1078	0.657393737	0.5925731681
1079	0.6574092144	0.5925705813
1080	0.6573881519	0.5925673523
1081	0.6574116914	0.5925642311
1082	0.6573906447	0.5925610645
1083	0.657381983	0.5925586723
1084	0.6574228451	0.5925555207
1085	0.6574333682	0.592551943
1086	0.6574550162	0.5925493707
1087	0.6574519375	0.5925465663
1088	0.6574655532	0.5925442757
1089	0.6574872153	0.5925408562
1090	0.6574810167	0.5925360846
1091	0.6574965064	0.5925331848
1092	0.6574760895	0.5925298475
1093	0.6574822748	0.5925258237
1094	0.6574829038	0.5925219265
1095	0.6574618584	0.5925190902
1096	0.6574822748	0.5925175156
1097	0.6575132395	0.5925140267
1098	0.6575095184	0.5925113531
1099	0.6574971477	0.5925085158
1100	0.6575076702	0.5925049099
1101	0.6575163443	0.5925012487
1102	0.6574990084	0.5924987504
1103	0.6575082863	0.5924959466
1104	0.6575014724	0.59249374
1105	0.6575014724	0.5924911689
1106	0.6574946584	0.5924866244
1107	0.6574971351	0.5924839099
1108	0.6575082863	0.5924794907
1109	0.657532424	0.592474017
1110	0.6575349006	0.5924715607
1111	0.657550365	0.592469516
1112	0.6575546907	0.5924664566
1113	0.6575658409	0.5924631614
1114	0.6575460507	0.5924586879
1115	0.6575627587	0.5924562942
1116	0.6575652352	0.5924532128
1117	0.6575621314	0.5924488407
1118	0.657571421	0.5924458309
1119	0.6575491323	0.592443741
1120	0.6575608986	0.5924400023
1121	0.6575559566	0.5924371527
1122	0.6575652567	0.5924335351
1123	0.6575924858	0.5924312553
1124	0.6576153889	0.5924284933
1125	0.6576141554	0.5924262162
1126	0.6576116887	0.5924136829
1127	0.6576147815	0.5924117039
1128	0.6576203505	0.5924092156
1129	0.6576129221	0.592406515
1130	0.6576444861	0.5924037416
1131	0.6576308718	0.592401289
1132	0.6576308718	0.5923986316
1133	0.6576222099	0.592395905
1134	0.6576141554	0.5923923551
1135	0.6576290035	0.5923906149
1136	0.6576222008	0.5923881247
1137	0.6576147815	0.5923847456
1138	0.6576574835	0.5923814027
1139	0.6576642947	0.592377833
1140	0.6576611936	0.5923758588
1141	0.6576902817	0.5923719473
1142	0.6576723321	0.5923660513
1143	0.6576915234	0.5923636491
1144	0.6576859542	0.5923612277
1145	0.6577088484	0.5923493222
1146	0.6576946166	0.5923455525
1147	0.6576933822	0.5923431669
1148	0.6576970926	0.5923412107
1149	0.6576834782	0.5923392302
1150	0.6577045274	0.592336249
1151	0.6576785337	0.5923332335
1152	0.6576871958	0.5923302415
1153	0.657687813	0.5923274821
1154	0.6576840953	0.5923216549
1155	0.657695851	0.5923175217
1156	0.6576859468	0.5923145974
1157	0.6576970855	0.5923121681
1158	0.6577125591	0.5923095447
1159	0.6576977098	0.5923010466
1160	0.6577311322	0.5922927018
1161	0.6577218522	0.5922896387
1162	0.6577373249	0.5922861284
1163	0.6577292798	0.5922837697
1164	0.6577187589	0.5922805808
1165	0.6577224695	0.5922780175
1166	0.6577398008	0.5922678558
1167	0.6577651766	0.5922649485
1168	0.6577453758	0.5922628623
1169	0.6577707409	0.5922593567
1170	0.6577787862	0.5922574316
1171	0.6577794087	0.59225477
1172	0.6577893162	0.5922522083
1173	0.6577936497	0.5922499753
1174	0.6578029303	0.5922462915
1175	0.657804788	0.5922446662
1176	0.6577973611	0.5922411249
1177	0.6577874583	0.5922388211
1178	0.6577769377	0.5922368129
1179	0.6577614603	0.5922329576
1180	0.6577552734	0.5922303077
1181	0.6577614603	0.5922277195
1182	0.657768265	0.5922256833
1183	0.6577738345	0.5922231973
1184	0.6577503162	0.5922207013
1185	0.6577527921	0.5922179961
1186	0.6577527921	0.5922163661
1187	0.6577596074	0.5922138394
1188	0.6577924141	0.592209741
1189	0.6577979832	0.592207091
1190	0.6578109791	0.5922043529
1191	0.6578072677	0.5922020021
1192	0.6578171698	0.5922003344
1193	0.6578208849	0.5921965897
1194	0.6578338802	0.5921937179
1195	0.657822128	0.5921913112
1196	0.657853068	0.5921887012
1197	0.6578493509	0.5921864675
1198	0.6578543017	0.5921800151
1199	0.6578753411	0.5921777535
1200	0.6579007126	0.5921746993
1201	0.6578982387	0.5921724428
1202	0.6578914299	0.5921685953
1203	0.6579211323	0.5921647639
1204	0.6579130878	0.5921628569
1205	0.6579081372	0.5921611285
1206	0.6579149455	0.5921581607
1207	0.6579328899	0.5921548192
1208	0.6579421719	0.5921535133
1209	0.6579415532	0.5921511417
1210	0.6579372222	0.5921487317
1211	0.6579440285	0.5921456375
1212	0.6579366035	0.592143552
1213	0.6579409349	0.592141765
1214	0.6579557847	0.5921394609
1215	0.6579415538	0.5921380797
1216	0.6579495973	0.5921364555
1217	0.6579465036	0.592134094
1218	0.6579452662	0.5921324945
1219	0.6579607346	0.592129271
1220	0.6579687776	0.5921271193
1221	0.6579557845	0.592125662
1222	0.6579526909	0.5921197399
1223	0.6579489786	0.5921173424
1224	0.6579465037	0.5921148053
1225	0.6579508347	0.5921121064
1226	0.6579446476	0.5921092799
1227	0.6579366042	0.5921056932
1228	0.6579161854	0.5921034677
1229	0.6579403167	0.5920996478
1230	0.6579458851	0.5920972377
1231	0.6579229933	0.5920942237
1232	0.6579415542	0.5920909312
1233	0.657944029	0.5920857548
1234	0.657939698	0.5920828486
1235	0.6579520721	0.5920759154
1236	0.6579805319	0.5920726137
1237	0.6579805319	0.5920711845
1238	0.6579879561	0.5920670747
1239	0.6579749636	0.5920659006
1240	0.6579594964	0.5920627786
1241	0.6579545469	0.5920605397
1242	0.6579465038	0.5920584357
1243	0.6579446477	0.5920551143
1244	0.6579576406	0.5920530121
1245	0.6579390789	0.5920486549
1246	0.6579440287	0.5920472823
1247	0.6579508348	0.5920455235
1248	0.6579335099	0.5920431785
1249	0.6579452662	0.5920398816
1250	0.6579533097	0.5920371112
1251	0.6579706336	0.5920339335
1252	0.657973728	0.5920308741
1253	0.657975584	0.5920286777
1254	0.657967541	0.5920248883
1255	0.6579378409	0.5920226183
1256	0.657967541	0.5920203664
1257	0.6579409349	0.5920168736
1258	0.6579198975	0.5920083223
1259	0.6579415536	0.5920057955
1260	0.6579471223	0.5920012848
1261	0.6579483598	0.5919983488
1262	0.6579594976	0.5919954791
1263	0.6579663038	0.5919928234
1264	0.6579743476	0.5919917409
1265	0.6579619726	0.591988904
1266	0.657965066	0.5919862968
1267	0.6579786786	0.5919843903
1268	0.6579941459	0.5919821464
1269	0.6579922901	0.5919794147
1270	0.6579762029	0.5919766715
1271	0.6579891962	0.5919687571
1272	0.6579817716	0.5919647763
1273	0.6579922901	0.591962705
1274	0.6579953827	0.591960568
1275	0.6580114695	0.5919593273
1276	0.6579941446	0.5919570597
1277	0.658002188	0.5919530375
1278	0.6579947637	0.5919497543
1279	0.6580040436	0.5919477915
1280	0.658012706	0.5919438859
1281	0.6580021865	0.5919346598
1282	0.6579984765	0.5919312401
1283	0.6580089948	0.5919285034
1284	0.6580411688	0.5919244266
1285	0.6580399301	0.5919223987
1286	0.6580120869	0.5919189815
1287	0.6580318867	0.5919170824
1288	0.658032506	0.5919124468
1289	0.6580201302	0.5919107904
1290	0.6580609663	0.5919082928
1291	0.658056017	0.5919051072
1292	0.658063441	0.5919027221
1293	0.6580764337	0.5919006416
1294	0.6580751981	0.5918984337
1295	0.6580782924	0.5918945651
1296	0.6580758177	0.5918925834
1297	0.6580776728	0.5918901755
1298	0.6580999485	0.5918800685
1299	0.658115416	0.591878081
1300	0.6581302634	0.5918752612
1301	0.6581259342	0.5918717468
1302	0.6581117064	0.5918693169
1303	0.6581302736	0.5918662588
1304	0.6581154207	0.5918633104
1305	0.6581117109	0.5918607423
1306	0.6581148055	0.5918553401
1307	0.6581209898	0.5918535164
1308	0.658133363	0.5918493919
1309	0.6581222296	0.591846981
1310	0.6581073813	0.5918441228
1311	0.6580956271	0.5918422856
1312	0.6581067659	0.5918392205
1313	0.658102436	0.5918369862
1314	0.6581129552	0.5918319096
1315	0.6581086254	0.5918288244
1316	0.6581228544	0.5918263357
1317	0.6581333734	0.5918231559
1318	0.6581321386	0.5918209691
1319	0.6581339986	0.5918186402
1320	0.6581476128	0.5918164104
1321	0.6581507078	0.5918145996
1322	0.6581575121	0.5918131781
1323	0.6581228641	0.5918106606
1324	0.6581432832	0.5918068289
1325	0.6581779368	0.5918048333
1326	0.6581680314	0.5918019568
1327	0.6581538027	0.5917984117
1328	0.6581358534	0.591795181
1329	0.6581476128	0.5917935351
1330	0.6581624676	0.5917920396
1331	0.6581859815	0.5917899796
1332	0.6581630878	0.5917873647
1333	0.6581816523	0.5917854374
1334	0.6581872156	0.5917833779
1335	0.6581816457	0.5917816425
1336	0.6581896903	0.5917800817
1337	0.6581971145	0.591777591
1338	0.6582014505	0.591774457
1339	0.6582033119	0.5917725633
1340	0.6581983623	0.5917711016
1341	0.6582200223	0.591768578
1342	0.6582194017	0.591766513
1343	0.658257143	0.5917601551
1344	0.6582460029	0.591756858
1345	0.6582373375	0.5917555327
1346	0.658252806	0.5917533334
1347	0.6582540476	0.591751301
1348	0.6582336295	0.5917469509
1349	0.6582095026	0.5917456193
1350	0.6582051734	0.5917426927
1351	0.6582194017	0.5917413437
1352	0.6582231023	0.5917325814
1353	0.6582218688	0.5917271844
1354	0.6581983553	0.5917251568
1355	0.658202071	0.5917220876
1356	0.6582193941	0.5917201527
1357	0.6582311548	0.5917174625
1358	0.6582218688	0.5917147217
1359	0.658218766	0.5917126298
1360	0.6582057723	0.5917096312
1361	0.6581816457	0.5917078366
1362	0.6581841205	0.5917047337
1363	0.6581921651	0.5917023008
1364	0.6582076338	0.5917001749
1365	0.6582156783	0.591698409
1366	0.6582162989	0.591696172
1367	0.6582119774	0.5916890823
1368	0.6581989828	0.5916872157
1369	0.6582101231	0.5916854901
1370	0.6582002237	0.5916837637
1371	0.6582125905	0.5916812154
1372	0.6582150653	0.5916786178
1373	0.6582361042	0.5916701024
1374	0.6582286801	0.5916676248
1375	0.6582342502	0.5916606154
1376	0.6582311706	0.5916480291
1377	0.6582132185	0.5916458265
1378	0.6582181756	0.5916415145
1379	0.6582484859	0.5916339578
1380	0.6582348708	0.5916312269
1381	0.6582255847	0.5916290537
1382	0.6582243435	0.5916270141
1383	0.6582317675	0.5916251381
1384	0.6582540476	0.5916234438
1385	0.6582521852	0.5916215473
1386	0.6582627044	0.5916192325
1387	0.6582466153	0.5916162705
1388	0.6582484775	0.5916141415
1389	0.6582719908	0.5916038558
1390	0.6582880707	0.5916017838
1391	0.6583177744	0.5915993058
1392	0.6583152999	0.5915967824
1393	0.6583103509	0.591592385
1394	0.65832087	0.5915882369
1395	0.6583412978	0.5915858014
1396	0.6583480998	0.5915819346
1397	0.6583487212	0.5915795715
1398	0.6583586189	0.591577397
1399	0.6583518058	0.5915752031
1400	0.6583691263	0.5915723504
1401	0.6583852275	0.5915661968
1402	0.6583975992	0.5915632335
1403	0.6584050221	0.5915620481
1404	0.658399477	0.5915580669
1405	0.658399477	0.5915563637
1406	0.6584112402	0.5915528148
1407	0.6583883482	0.5915505525
1408	0.6583660655	0.5915478091
1409	0.658361738	0.5915459749
1410	0.658387117	0.5915423276
1411	0.6583976369	0.5915400114
1412	0.6583889699	0.591538173
1413	0.658363591	0.5915331419
1414	0.6583988553	0.5915247201
1415	0.6584000988	0.5915195686
1416	0.6584025733	0.5915179648
1417	0.658412471	0.5915153706
1418	0.6584137147	0.5915132537
1419	0.6584198941	0.5915100458
1420	0.6583877142	0.5915080073
1421	0.6583908103	0.5915058674
1422	0.658423599	0.5915026748
1423	0.6584136886	0.5915005708
1424	0.6584260867	0.591497481
1425	0.6584260867	0.5914954239
1426	0.6584087529	0.591492866
1427	0.6584025733	0.5914908038
1428	0.6583976369	0.5914887698
1429	0.6584248695	0.5914858345
1430	0.6584409467	0.5914826054
1431	0.6584273306	0.5914800396
1432	0.6584236123	0.5914780674
1433	0.6584279392	0.591476468
1434	0.6584180416	0.5914746119
1435	0.6584143235	0.5914724173
1436	0.6584261001	0.5914695991
1437	0.6584279392	0.591466164
1438	0.6584322794	0.5914636007
1439	0.6584211115	0.5914609033
1440	0.6584291696	0.5914584101
1441	0.6584366062	0.5914535448
1442	0.6584050477	0.5914501355
1443	0.6584075221	0.5914483333
1444	0.658412471	0.5914466969
1445	0.6584254648	0.5914454639
1446	0.6584359979	0.5914430509
1447	0.6584471397	0.5914413391
1448	0.6584403246	0.5914393373
1449	0.6584335234	0.5914374441
1450	0.6584452873	0.5914352408
1451	0.6584428129	0.5914337206
1452	0.6584415687	0.5914312534
1453	0.658442799	0.5914288766
1454	0.6584378503	0.5914225474
1455	0.6584533186	0.5914200499
1456	0.6584384586	0.5914175465
1457	0.6584384723	0.5914164021
1458	0.6584595402	0.5914143066
1459	0.6584576737	0.5914127086
1460	0.6584651115	0.5914090757
1461	0.6584892337	0.5914016847
1462	0.6584941825	0.5914001656
1463	0.6584972947	0.5913942377
1464	0.6584917081	0.591392616
1465	0.6584824328	0.5913818338
1466	0.6585009831	0.5913790703
1467	0.6585003607	0.5913751388
1468	0.6585077836	0.5913731432
1469	0.6585009676	0.5913708097
1470	0.6585040644	0.5913674605
1471	0.6585183033	0.5913660666
1472	0.6585337714	0.5913630823
1473	0.6585294293	0.5913610201
1474	0.6585226131	0.5913588565
1475	0.6585182873	0.5913570087
1476	0.6585170422	0.5913547583
1477	0.6584953967	0.5913524649
1478	0.658502197	0.5913507021
1479	0.6585052937	0.5913491835
1480	0.6584947743	0.5913471085
1481	0.6584935448	0.5913455673
1482	0.658502835	0.5913431762
1483	0.6585090286	0.5913410199
1484	0.6585077836	0.5913393418
1485	0.6584972485	0.5913360743
1486	0.6585195484	0.5913332581
1487	0.6585238744	0.5913309069
1488	0.6585232518	0.5913281719
1489	0.6585399652	0.5913254487
1490	0.6585368683	0.5913232194
1491	0.6585572847	0.5913194305
1492	0.6585752267	0.5913174839
1493	0.6585492394	0.591312914
1494	0.6585480107	0.5913103474
1495	0.6585517136	0.5913085017
1496	0.6585523364	0.5913056441
1497	0.6585709013	0.5913037253
